"SITECODE","SYEAR","PLOTPID","CELLID","FEATURE"
"T04",1999,505,4,"X"
"T04",1999,505,5,"X"
"T04",1999,505,6,"X"
"T04",1999,505,7,"X"
"T04",1999,505,8,"S"
"T04",1999,505,9,"X"
"T04",1999,505,10,"X"
"T04",1999,507,1,"X"
"T04",1999,507,2,"X"
"T07",1999,102,5,"X"
"T07",1999,102,6,"X"
"T07",1999,102,7,"X"
"T07",1999,102,8,"X"
"T07",1999,102,9,"X"
"T07",1999,102,10,"X"
"T07",1999,151,1,"X"
"T07",1999,151,2,"X"
"T07",1999,151,3,"X"
"T07",1999,151,4,"X"
"T07",1999,151,5,"X"
"T07",1999,151,6,"X"
"T07",1999,151,7,"X"
"T07",1999,151,8,"X"
"T07",1999,151,9,"X"
"T07",1999,151,10,"X"
"T07",1999,152,1,"X"
"T07",1999,152,2,"X"
"T07",1999,152,3,"X"
"T07",1999,152,4,"X"
"T07",1999,152,5,"X"
"T07",1999,152,6,"X"
"T07",1999,152,7,"X"
"T07",1999,152,8,"X"
"T07",1999,152,9,"X"
"T07",1999,152,10,"X"
"T07",1999,156,1,"X"
"T07",1999,156,2,"X"
"T07",1999,156,3,"X"
"T07",1999,156,4,"X"
"T07",1999,156,5,"X"
"T07",1999,156,6,"X"
"T07",1999,156,7,"X"
"T07",1999,156,8,"X"
"T07",1999,156,9,"X"
"T07",1999,156,10,"X"
"T07",1999,272,1,"X"
"T07",1999,272,2,"X"
"T07",1999,1,1,"X"
"T07",1999,1,2,"X"
"T07",1999,1,3,"X"
"T07",1999,1,4,"X"
"T07",1999,1,5,"X"
"T07",1999,1,6,"X"
"T07",1999,1,7,"X"
"T07",1999,1,8,"X"
"T07",1999,1,9,"X"
"T07",1999,1,10,"X"
"T07",1999,2,1,"X"
"T07",1999,2,2,"X"
"T07",1999,2,3,"X"
"T07",1999,2,4,"X"
"T07",1999,2,5,"X"
"T07",1999,2,6,"X"
"T07",1999,2,7,"X"
"T07",1999,2,8,"X"
"T07",1999,2,9,"X"
"T07",1999,2,10,"X"
"T07",1999,6,1,"X"
"T07",1999,6,2,"X"
"T07",1999,6,3,"X"
"T07",1999,6,4,"X"
"T07",1999,6,5,"X"
"T07",1999,6,6,"X"
"T07",1999,278,9,"X"
"T07",1999,278,10,"X"
"T07",1999,305,1,"X"
"T07",1999,305,2,"X"
"T07",1999,305,3,"X"
"T07",1999,305,4,"X"
"T07",1999,305,5,"X"
"T07",1999,305,6,"X"
"T07",1999,305,7,"X"
"T07",1999,305,8,"X"
"T07",1999,305,9,"X"
"T07",1999,305,10,"X"
"T07",1999,308,1,"X"
"T07",1999,308,2,"X"
"T07",1999,308,3,"X"
"T07",1999,308,4,"X"
"T07",1999,308,5,"X"
"T07",1999,308,6,"X"
"T07",1999,308,7,"X"
"T07",1999,308,8,"X"
"T07",1999,308,9,"X"
"T07",1999,308,10,"X"
"T07",1999,320,1,"X"
"T07",1999,320,2,"X"
"T07",1999,320,3,"X"
"T07",1999,320,4,"X"
"T07",1999,320,5,"X"
"T07",1999,320,6,"X"
"T07",1999,320,7,"X"
"T07",1999,320,8,"X"
"T07",1999,320,9,"X"
"T07",1999,320,10,"X"
"T07",1999,436,1,"X"
"T07",1999,436,2,"X"
"T07",1999,436,3,"X"
"T07",1999,436,4,"X"
"T07",1999,436,5,"X"
"T07",1999,436,6,"X"
"T07",1999,30,9,"P"
"T07",1999,30,10,"X"
"T07",1999,47,1,"X"
"T07",1999,47,2,"X"
"T07",1999,47,3,"X"
"T07",1999,47,4,"X"
"T07",1999,47,5,"X"
"T07",1999,47,6,"X"
"T07",1999,47,7,"X"
"T07",1999,47,8,"X"
"T07",1999,47,9,"X"
"T07",1999,47,10,"X"
"T07",1999,59,1,"X"
"T07",1999,59,2,"X"
"T07",1999,59,3,"X"
"T07",1999,59,4,"X"
"T07",1999,59,5,"X"
"T07",1999,59,6,"X"
"T07",1999,59,7,"X"
"T07",1999,59,8,"X"
"T07",1999,59,9,"X"
"T07",1999,59,10,"X"
"T07",1999,102,1,"X"
"T07",1999,102,2,"X"
"T07",1999,102,3,"X"
"T07",1999,102,4,"X"
"T08",1999,72,3,"X"
"T08",1999,72,4,"X"
"T08",1999,72,5,"X"
"T08",1999,72,6,"X"
"T08",1999,72,7,"X"
"T08",1999,72,8,"X"
"T08",1999,72,9,"X"
"T08",1999,72,10,"X"
"T08",1999,104,1,"X"
"T08",1999,104,2,"X"
"T08",1999,104,3,"X"
"T08",1999,104,4,"X"
"T08",1999,104,5,"X"
"T08",1999,104,6,"X"
"T08",1999,104,7,"X"
"T08",1999,104,8,"X"
"T08",1999,104,9,"X"
"T08",1999,104,10,"X"
"T08",1999,173,1,"X"
"T08",1999,173,2,"X"
"T08",1999,173,3,"X"
"T08",1999,173,4,"X"
"T08",1999,173,5,"X"
"T08",1999,173,6,"X"
"T07",1999,436,7,"X"
"T07",1999,436,8,"X"
"T07",1999,436,9,"X"
"T07",1999,436,10,"X"
"T07",1999,451,1,"B"
"T07",1999,451,2,"B"
"T07",1999,451,3,"B"
"T07",1999,451,4,"B"
"T07",1999,451,5,"B"
"T07",1999,451,6,"B"
"T07",1999,451,7,"B"
"T07",1999,451,8,"B"
"T07",1999,451,9,"B"
"T07",1999,451,10,"B"
"T07",1999,272,3,"X"
"T07",1999,272,4,"X"
"T07",1999,272,5,"X"
"T07",1999,272,6,"X"
"T07",1999,272,7,"X"
"T07",1999,272,8,"X"
"T07",1999,272,9,"X"
"T07",1999,272,10,"X"
"T07",1999,277,1,"X"
"T07",1999,277,2,"X"
"T07",1999,277,3,"X"
"T07",1999,277,4,"X"
"T07",1999,277,5,"X"
"T07",1999,277,6,"X"
"T07",1999,277,7,"X"
"T07",1999,277,8,"X"
"T07",1999,277,9,"X"
"T07",1999,277,10,"X"
"T07",1999,278,1,"X"
"T07",1999,278,2,"X"
"T07",1999,278,3,"X"
"T07",1999,278,4,"X"
"T07",1999,278,5,"X"
"T07",1999,278,6,"X"
"T07",1999,278,7,"X"
"T07",1999,278,8,"X"
"T08",1999,218,9,"X"
"T08",1999,218,10,"X"
"T08",1999,239,1,"X"
"T08",1999,239,2,"X"
"T08",1999,239,3,"X"
"T08",1999,239,4,"X"
"T08",1999,239,5,"X"
"T08",1999,239,6,"X"
"T08",1999,239,7,"X"
"T08",1999,239,8,"X"
"T08",1999,239,9,"X"
"T08",1999,239,10,"X"
"T08",1999,327,1,"X"
"T08",1999,327,2,"X"
"T08",1999,327,3,"X"
"T08",1999,327,4,"X"
"T08",1999,327,5,"X"
"T08",1999,327,6,"X"
"T08",1999,327,7,"X"
"T08",1999,327,8,"X"
"T08",1999,327,9,"X"
"T08",1999,327,10,"X"
"T08",1999,370,1,"X"
"T08",1999,370,2,"X"
"T08",1999,370,3,"X"
"T08",1999,370,4,"X"
"T08",1999,370,5,"X"
"T08",1999,370,6,"X"
"T08",1999,370,7,"X"
"T08",1999,370,8,"X"
"T08",1999,370,9,"X"
"T08",1999,370,10,"X"
"T08",1999,401,1,"X"
"T08",1999,401,2,"X"
"T08",1999,401,3,"X"
"T08",1999,401,4,"X"
"T08",1999,401,5,"X"
"T08",1999,401,6,"X"
"T08",1999,401,7,"X"
"T08",1999,401,8,"X"
"T08",1999,401,9,"X"
"T08",1999,401,10,"X"
"T08",1999,32,1,"X"
"T08",1999,32,2,"X"
"T08",1999,32,3,"X"
"T08",1999,32,4,"X"
"T08",1999,32,5,"X"
"T08",1999,32,6,"X"
"T08",1999,32,7,"X"
"T08",1999,32,8,"X"
"T08",1999,32,9,"X"
"T08",1999,32,10,"X"
"T08",1999,61,1,"X"
"T08",1999,61,2,"X"
"T08",1999,61,3,"X"
"T08",1999,61,4,"X"
"T08",1999,61,5,"X"
"T08",1999,61,6,"X"
"T08",1999,61,7,"X"
"T08",1999,61,8,"X"
"T08",1999,61,9,"X"
"T08",1999,61,10,"X"
"T08",1999,72,1,"X"
"T08",1999,72,2,"X"
"T11",1999,904,5,"X"
"T11",1999,904,6,"X"
"T11",1999,904,7,"X"
"T11",1999,904,8,"X"
"T11",1999,904,9,"X"
"T11",1999,904,10,"X"
"T11",1999,905,1,"X"
"T11",1999,905,2,"X"
"T11",1999,905,3,"X"
"T11",1999,905,4,"X"
"T11",1999,905,5,"X"
"T11",1999,905,6,"X"
"T08",1999,416,1,"X"
"T08",1999,416,2,"X"
"T08",1999,416,3,"X"
"T08",1999,416,4,"X"
"T08",1999,416,5,"X"
"T08",1999,416,6,"X"
"T08",1999,416,7,"X"
"T08",1999,416,8,"X"
"T08",1999,416,9,"X"
"T08",1999,416,10,"X"
"T08",1999,420,1,"X"
"T08",1999,420,2,"X"
"T08",1999,420,3,"X"
"T08",1999,420,4,"X"
"T08",1999,420,5,"X"
"T08",1999,420,6,"X"
"T08",1999,420,7,"X"
"T08",1999,420,8,"X"
"T08",1999,420,9,"X"
"T08",1999,420,10,"X"
"T08",1999,421,1,"X"
"T08",1999,421,2,"X"
"T08",1999,421,3,"X"
"T08",1999,421,4,"X"
"T08",1999,421,5,"X"
"T08",1999,421,6,"X"
"T08",1999,421,7,"X"
"T08",1999,421,8,"X"
"T08",1999,421,9,"X"
"T08",1999,421,10,"X"
"T08",1999,173,7,"X"
"T08",1999,173,8,"X"
"T08",1999,173,9,"X"
"T08",1999,173,10,"X"
"T08",1999,194,1,"X"
"T08",1999,194,2,"X"
"T08",1999,194,3,"X"
"T08",1999,194,4,"X"
"T08",1999,194,5,"X"
"T08",1999,194,6,"X"
"T08",1999,194,7,"X"
"T08",1999,194,8,"X"
"T08",1999,194,9,"X"
"T08",1999,194,10,"X"
"T08",1999,218,1,"X"
"T08",1999,218,2,"X"
"T08",1999,218,3,"X"
"T08",1999,218,4,"X"
"T08",1999,218,5,"X"
"T08",1999,218,6,"X"
"T08",1999,218,7,"X"
"T08",1999,218,8,"X"
"T11",1999,909,1,"X"
"T11",1999,909,2,"X"
"T11",1999,909,3,"X"
"T11",1999,909,4,"X"
"T11",1999,909,5,"X"
"T11",1999,909,6,"X"
"T11",1999,909,7,"X"
"T11",1999,909,8,"X"
"T11",1999,909,9,"X"
"T11",1999,909,10,"X"
"T11",1999,910,1,"X"
"T11",1999,910,2,"X"
"T11",1999,910,3,"X"
"T11",1999,910,4,"X"
"T11",1999,910,5,"X"
"T11",1999,910,6,"X"
"T11",1999,910,7,"X"
"T11",1999,910,8,"X"
"T11",1999,910,9,"X"
"T11",1999,910,10,"X"
"T11",1999,911,1,"X"
"T11",1999,911,2,"X"
"T11",1999,911,3,"X"
"T11",1999,911,4,"X"
"T11",1999,911,5,"X"
"T11",1999,911,6,"X"
"T11",1999,911,7,"X"
"T11",1999,911,8,"X"
"T11",1999,911,9,"X"
"T11",1999,911,10,"X"
"T11",1999,901,1,"X"
"T11",1999,901,2,"X"
"T11",1999,901,3,"X"
"T11",1999,901,4,"X"
"T11",1999,901,5,"X"
"T11",1999,901,6,"X"
"T11",1999,901,7,"X"
"T11",1999,901,8,"X"
"T11",1999,901,9,"X"
"T11",1999,901,10,"X"
"T11",1999,902,1,"X"
"T11",1999,902,2,"X"
"T11",1999,902,3,"X"
"T11",1999,902,4,"X"
"T11",1999,902,5,"X"
"T11",1999,902,6,"X"
"T11",1999,902,7,"X"
"T11",1999,902,8,"X"
"T11",1999,902,9,"X"
"T11",1999,902,10,"X"
"T11",1999,903,1,"X"
"T11",1999,903,2,"X"
"T11",1999,903,3,"X"
"T11",1999,903,4,"X"
"T11",1999,903,5,"X"
"T11",1999,903,6,"X"
"T11",1999,903,7,"X"
"T11",1999,903,8,"X"
"T11",1999,903,9,"X"
"T11",1999,903,10,"X"
"T11",1999,904,1,"X"
"T11",1999,904,2,"X"
"T11",1999,904,3,"X"
"T11",1999,904,4,"X"
"T11",1999,912,1,"X"
"T11",1999,912,2,"X"
"T11",1999,912,3,"X"
"T11",1999,912,4,"X"
"T11",1999,912,5,"X"
"T11",1999,912,6,"X"
"T11",1999,912,7,"X"
"T11",1999,912,8,"X"
"T11",1999,912,9,"X"
"T11",1999,912,10,"X"
"T11",1999,913,1,"X"
"T11",1999,913,2,"X"
"T11",1999,913,3,"X"
"T11",1999,913,4,"X"
"T11",1999,913,5,"X"
"T11",1999,913,6,"X"
"T11",1999,913,7,"X"
"T11",1999,913,8,"X"
"T11",1999,913,9,"X"
"T11",1999,913,10,"X"
"T11",1999,914,1,"X"
"T11",1999,914,2,"X"
"T11",1999,914,3,"X"
"T11",1999,914,4,"X"
"T11",1999,914,5,"X"
"T11",1999,914,6,"X"
"T11",1999,914,7,"X"
"T11",1999,914,8,"X"
"T11",1999,914,9,"X"
"T11",1999,914,10,"X"
"T11",1999,905,7,"X"
"T11",1999,905,8,"X"
"T11",1999,905,9,"X"
"T11",1999,905,10,"X"
"T11",1999,906,1,"X"
"T11",1999,906,2,"X"
"T11",1999,906,3,"X"
"T11",1999,906,4,"X"
"T11",1999,906,5,"X"
"T11",1999,906,6,"X"
"T11",1999,906,7,"X"
"T11",1999,906,8,"X"
"T11",1999,906,9,"X"
"T11",1999,906,10,"X"
"T11",1999,907,1,"X"
"T11",1999,907,2,"X"
"T11",1999,907,3,"X"
"T11",1999,907,4,"X"
"T11",1999,907,5,"X"
"T11",1999,907,6,"X"
"T11",1999,907,7,"X"
"T11",1999,907,8,"X"
"T11",1999,907,9,"X"
"T11",1999,907,10,"X"
"T11",1999,908,1,"X"
"T11",1999,908,2,"X"
"T11",1999,908,3,"X"
"T11",1999,908,4,"X"
"T11",1999,908,5,"X"
"T11",1999,908,6,"X"
"T11",1999,908,7,"X"
"T11",1999,908,8,"X"
"T11",1999,908,9,"X"
"T11",1999,908,10,"X"
"T11",2000,915,1,"X"
"T11",2000,915,2,"X"
"T11",2000,915,3,"X"
"T11",2000,915,4,"X"
"T11",2000,915,5,"X"
"T11",2000,915,6,"X"
"T11",2000,915,7,"X"
"T11",2000,915,8,"X"
"T11",2000,915,9,"X"
"T11",2000,915,10,"X"
"T11",2000,916,1,"X"
"T11",2000,916,2,"X"
"T11",2000,916,3,"X"
"T11",2000,916,4,"X"
"T11",2000,916,5,"X"
"T11",2000,916,6,"X"
"T11",2000,916,7,"X"
"T11",2000,916,8,"X"
"T11",2000,916,9,"X"
"T11",2000,916,10,"X"
"T11",2000,917,1,"X"
"T11",2000,917,2,"X"
"T11",2000,917,3,"X"
"T11",2000,917,4,"X"
"T11",2000,917,5,"X"
"T11",2000,917,6,"X"
"T11",2000,917,7,"X"
"T11",2000,917,8,"X"
"T11",2000,917,9,"X"
"T11",2000,917,10,"X"
"T11",2000,918,1,"X"
"T11",2000,918,2,"X"
"T11",2000,918,3,"X"
"T11",2000,918,4,"X"
"T11",2000,918,5,"X"
"T11",2000,918,6,"X"
"T11",2000,918,7,"X"
"T11",2000,918,8,"X"
"T11",2000,918,9,"X"
"T11",2000,918,10,"X"
"T08",2001,327,7,"X"
"T08",2001,327,8,"X"
"T08",2001,327,9,"X"
"T08",2001,327,10,"X"
"T08",2001,401,1,"X"
"T08",2001,401,2,"X"
"T08",2001,401,3,"X"
"T08",2001,401,4,"X"
"T08",2001,401,5,"X"
"T08",2001,401,6,"X"
"T08",2001,401,7,"X"
"T08",2001,401,8,"X"
"T08",2001,401,9,"X"
"T08",2001,401,10,"X"
"T08",2001,416,1,"X"
"T08",2001,416,2,"X"
"T08",2001,416,3,"X"
"T08",2001,416,4,"X"
"T08",2001,416,5,"X"
"T08",2001,416,6,"X"
"T08",2001,416,7,"X"
"T08",2001,416,8,"X"
"T08",2001,32,1,"X"
"T08",2001,32,2,"X"
"T08",2001,32,3,"X"
"T08",2001,32,4,"X"
"T08",2001,32,5,"X"
"T08",2001,32,6,"X"
"T08",2001,32,7,"X"
"T08",2001,32,8,"X"
"T08",2001,32,9,"X"
"T08",2001,32,10,"X"
"T08",2001,61,1,"X"
"T08",2001,61,2,"X"
"T08",2001,61,3,"X"
"T08",2001,61,4,"X"
"T08",2001,61,5,"X"
"T08",2001,61,6,"X"
"T08",2001,61,7,"X"
"T08",2001,61,8,"X"
"T08",2001,61,9,"X"
"T08",2001,61,10,"X"
"T08",2001,72,1,"X"
"T08",2001,72,2,"X"
"T08",2001,72,3,"X"
"T08",2001,72,4,"X"
"T08",2001,72,5,"X"
"T08",2001,72,6,"X"
"T08",2001,72,7,"X"
"T08",2001,72,8,"X"
"T08",2001,72,9,"X"
"T08",2001,72,10,"X"
"T08",2001,168,1,"X"
"T08",2001,168,2,"X"
"T08",2001,168,3,"X"
"T08",2001,168,4,"X"
"T08",2001,416,9,"X"
"T08",2001,416,10,"X"
"T08",2001,420,1,"X"
"T08",2001,420,2,"X"
"T08",2001,420,3,"X"
"T08",2001,420,4,"X"
"T08",2001,420,5,"X"
"T08",2001,420,6,"X"
"T08",2001,420,7,"X"
"T08",2001,420,8,"X"
"T08",2001,420,9,"X"
"T08",2001,420,10,"X"
"T08",2001,421,1,"X"
"T08",2001,421,2,"X"
"T08",2001,421,3,"X"
"T08",2001,421,4,"X"
"T08",2001,421,5,"X"
"T08",2001,421,6,"X"
"T08",2001,421,7,"X"
"T08",2001,421,8,"X"
"T08",2001,421,9,"X"
"T08",2001,421,10,"X"
"T08",2001,168,5,"X"
"T08",2001,168,6,"X"
"T08",2001,168,7,"X"
"T08",2001,168,8,"X"
"T08",2001,168,9,"X"
"T08",2001,168,10,"X"
"T08",2001,173,1,"X"
"T08",2001,173,2,"X"
"T08",2001,173,3,"X"
"T08",2001,173,4,"X"
"T08",2001,173,5,"X"
"T08",2001,173,6,"X"
"T08",2001,173,7,"X"
"T08",2001,173,8,"X"
"T08",2001,173,9,"X"
"T08",2001,173,10,"X"
"T08",2001,194,1,"X"
"T08",2001,194,2,"X"
"T08",2001,194,3,"X"
"T08",2001,194,4,"X"
"T08",2001,194,5,"X"
"T08",2001,194,6,"X"
"T08",2001,194,7,"X"
"T08",2001,194,8,"X"
"T08",2001,194,9,"X"
"T08",2001,194,10,"X"
"T08",2001,239,1,"X"
"T08",2001,239,2,"X"
"T08",2001,239,3,"X"
"T08",2001,239,4,"X"
"T08",2001,239,5,"X"
"T08",2001,239,6,"X"
"T08",2001,239,7,"X"
"T08",2001,239,8,"X"
"T08",2001,239,9,"X"
"T08",2001,239,10,"X"
"T08",2001,327,1,"X"
"T08",2001,327,2,"X"
"T08",2001,327,3,"X"
"T08",2001,327,4,"X"
"T08",2001,327,5,"X"
"T08",2001,327,6,"X"
"T09",2002,502,5,"X"
"T09",2002,502,6,"X"
"T09",2002,502,7,"X"
"T09",2002,502,8,"X"
"T09",2002,502,9,"X"
"T09",2002,502,10,"X"
"T09",2002,503,1,"X"
"T09",2002,503,2,"X"
"T09",2002,503,3,"X"
"T09",2002,503,4,"X"
"T09",2002,503,5,"X"
"T09",2002,503,6,"X"
"T09",2002,503,7,"X"
"T09",2002,503,8,"X"
"T09",2002,503,9,"X"
"T09",2002,503,10,"X"
"T09",2002,504,1,"X"
"T09",2002,504,2,"X"
"T09",2002,504,3,"X"
"T09",2002,504,4,"B"
"T09",2002,504,5,"X"
"T09",2002,504,6,"X"
"T09",2002,504,7,"X"
"T09",2002,504,8,"X"
"T09",2002,504,9,"X"
"T09",2002,504,10,"P"
"T09",2002,505,1,"X"
"T09",2002,505,2,"X"
"T09",2002,505,3,"X"
"T09",2002,505,4,"X"
"T09",2002,505,5,"X"
"T09",2002,505,6,"X"
"T09",2002,505,7,"X"
"T09",2002,505,8,"X"
"T09",2002,505,9,"X"
"T09",2002,505,10,"X"
"T09",2002,506,1,"X"
"T09",2002,506,2,"X"
"T09",2002,506,3,"X"
"T09",2002,506,4,"X"
"T09",2002,506,5,"X"
"T09",2002,506,6,"X"
"T09",2002,506,7,"X"
"T09",2002,506,8,"P"
"T09",2002,506,9,"X"
"T09",2002,506,10,"P"
"T09",2002,507,1,"X"
"T09",2002,507,2,"X"
"T09",2002,507,3,"X"
"T09",2002,507,4,"X"
"T09",2002,507,5,"X"
"T09",2002,507,6,"X"
"T09",2002,507,7,"X"
"T09",2002,507,8,"X"
"T09",2002,507,9,"X"
"T09",2002,507,10,"X"
"T09",2002,447,1,"X"
"T09",2002,447,2,"X"
"T09",2002,447,3,"X"
"T09",2002,447,4,"X"
"T09",2002,447,5,"X"
"T09",2002,447,6,"X"
"T09",2002,447,7,"X"
"T09",2002,447,8,"X"
"T09",2002,447,9,"X"
"T09",2002,447,10,"X"
"T09",2002,448,1,"X"
"T09",2002,448,2,"X"
"T09",2002,448,3,"X"
"T09",2002,448,4,"X"
"T09",2002,448,5,"X"
"T09",2002,448,6,"X"
"T09",2002,448,7,"X"
"T09",2002,448,8,"X"
"T09",2002,448,9,"X"
"T09",2002,448,10,"X"
"T09",2002,449,1,"X"
"T09",2002,449,2,"X"
"T09",2002,449,3,"X"
"T09",2002,449,4,"X"
"T09",2002,449,5,"X"
"T09",2002,449,6,"X"
"T09",2002,449,7,"X"
"T09",2002,449,8,"X"
"T09",2002,449,9,"X"
"T09",2002,449,10,"X"
"T09",2002,450,1,"X"
"T09",2002,450,2,"X"
"T09",2002,450,3,"X"
"T09",2002,450,4,"X"
"T09",2002,450,5,"X"
"T09",2002,450,6,"X"
"T09",2002,450,7,"X"
"T09",2002,450,8,"X"
"T09",2002,450,9,"X"
"T09",2002,450,10,"X"
"T09",2002,500,1,"X"
"T09",2002,500,2,"X"
"T09",2002,500,3,"X"
"T09",2002,500,4,"X"
"T09",2002,500,5,"X"
"T09",2002,500,6,"X"
"T09",2002,500,7,"X"
"T09",2002,500,8,"X"
"T09",2002,500,9,"X"
"T09",2002,500,10,"X"
"T09",2002,501,1,"X"
"T09",2002,501,2,"X"
"T09",2002,501,3,"P"
"T09",2002,501,4,"X"
"T09",2002,501,5,"X"
"T09",2002,501,6,"X"
"T09",2002,501,7,"X"
"T09",2002,501,8,"X"
"T09",2002,501,9,"X"
"T09",2002,501,10,"X"
"T09",2002,502,1,"X"
"T09",2002,502,2,"X"
"T09",2002,502,3,"X"
"T09",2002,502,4,"X"
"T09",2002,436,7,"X"
"T09",2002,436,8,"X"
"T09",2002,436,9,"X"
"T09",2002,436,10,"X"
"T09",2002,437,1,"X"
"T09",2002,437,2,"X"
"T09",2002,437,3,"X"
"T09",2002,437,4,"X"
"T09",2002,437,5,"X"
"T09",2002,437,6,"X"
"T09",2002,437,7,"X"
"T09",2002,437,8,"X"
"T09",2002,437,9,"X"
"T09",2002,437,10,"X"
"T09",2002,438,1,"X"
"T09",2002,438,2,"X"
"T09",2002,438,3,"X"
"T09",2002,438,4,"X"
"T09",2002,438,5,"X"
"T09",2002,438,6,"X"
"T09",2002,438,7,"X"
"T09",2002,438,8,"X"
"T09",2002,438,9,"X"
"T09",2002,438,10,"X"
"T09",2002,439,1,"X"
"T09",2002,439,2,"X"
"T09",2002,439,3,"X"
"T09",2002,439,4,"X"
"T09",2002,439,5,"X"
"T09",2002,439,6,"X"
"T09",2002,439,7,"X"
"T09",2002,439,8,"X"
"T09",2002,439,9,"X"
"T09",2002,439,10,"X"
"T09",2002,442,1,"X"
"T09",2002,442,2,"X"
"T09",2002,442,3,"X"
"T09",2002,442,4,"X"
"T09",2002,442,5,"X"
"T09",2002,442,6,"X"
"T09",2002,442,7,"X"
"T09",2002,442,8,"X"
"T09",2002,442,9,"X"
"T09",2002,442,10,"X"
"T09",2002,445,1,"X"
"T09",2002,445,2,"X"
"T09",2002,445,3,"X"
"T09",2002,445,4,"X"
"T09",2002,445,5,"X"
"T09",2002,445,6,"X"
"T09",2002,445,7,"X"
"T09",2002,445,8,"X"
"T09",2002,445,9,"X"
"T09",2002,445,10,"X"
"T09",2002,446,1,"X"
"T09",2002,446,2,"X"
"T09",2002,446,3,"X"
"T09",2002,446,4,"X"
"T09",2002,446,5,"X"
"T09",2002,446,6,"X"
"T09",2002,446,7,"X"
"T09",2002,446,8,"X"
"T09",2002,446,9,"X"
"T09",2002,446,10,"X"
"T09",2002,428,3,"P"
"T09",2002,428,4,"P"
"T09",2002,428,5,"P"
"T09",2002,428,6,"X"
"T09",2002,428,7,"X"
"T09",2002,428,8,"X"
"T09",2002,428,9,"X"
"T09",2002,428,10,"X"
"T09",2002,429,1,"X"
"T09",2002,429,2,"X"
"T09",2002,429,3,"X"
"T09",2002,429,4,"X"
"T09",2002,429,5,"X"
"T09",2002,429,6,"P"
"T09",2002,429,7,"X"
"T09",2002,429,8,"X"
"T09",2002,429,9,"X"
"T09",2002,429,10,"X"
"T09",2002,431,1,"X"
"T09",2002,431,2,"X"
"T09",2002,431,3,"B"
"T09",2002,431,4,"B"
"T09",2002,431,5,"B"
"T09",2002,431,6,"X"
"T09",2002,431,7,"D"
"T09",2002,431,8,"X"
"T09",2002,431,9,"X"
"T09",2002,431,10,"X"
"T09",2002,433,1,"X"
"T09",2002,433,2,"X"
"T09",2002,433,3,"X"
"T09",2002,433,4,"X"
"T09",2002,433,5,"X"
"T09",2002,433,6,"X"
"T09",2002,433,7,"X"
"T09",2002,433,8,"X"
"T09",2002,433,9,"X"
"T09",2002,433,10,"X"
"T09",2002,434,1,"X"
"T09",2002,434,2,"X"
"T09",2002,434,3,"X"
"T09",2002,434,4,"P"
"T09",2002,434,5,"P"
"T09",2002,434,6,"X"
"T09",2002,434,7,"X"
"T09",2002,434,8,"X"
"T09",2002,434,9,"X"
"T09",2002,434,10,"X"
"T09",2002,435,1,"X"
"T09",2002,435,2,"X"
"T09",2002,435,3,"X"
"T09",2002,435,4,"P"
"T09",2002,435,5,"P"
"T09",2002,435,6,"P"
"T09",2002,435,7,"X"
"T09",2002,435,8,"X"
"T09",2002,435,9,"X"
"T09",2002,435,10,"X"
"T09",2002,436,1,"X"
"T09",2002,436,2,"X"
"T09",2002,436,3,"X"
"T09",2002,436,4,"X"
"T09",2002,436,5,"X"
"T09",2002,436,6,"X"
"T09",2002,421,9,"X"
"T09",2002,421,10,"X"
"T09",2002,422,1,"X"
"T09",2002,422,2,"X"
"T09",2002,422,3,"X"
"T09",2002,422,4,"X"
"T09",2002,422,5,"X"
"T09",2002,422,6,"X"
"T09",2002,422,7,"X"
"T09",2002,422,8,"X"
"T09",2002,422,9,"X"
"T09",2002,422,10,"X"
"T09",2002,423,1,"X"
"T09",2002,423,2,"X"
"T09",2002,423,3,"X"
"T09",2002,423,4,"X"
"T09",2002,423,5,"X"
"T09",2002,423,6,"X"
"T09",2002,423,7,"X"
"T09",2002,423,8,"X"
"T09",2002,423,9,"X"
"T09",2002,423,10,"X"
"T09",2002,424,1,"X"
"T09",2002,424,2,"X"
"T09",2002,424,3,"X"
"T09",2002,424,4,"X"
"T09",2002,424,5,"X"
"T09",2002,424,6,"X"
"T09",2002,424,7,"X"
"T09",2002,424,8,"X"
"T09",2002,424,9,"X"
"T09",2002,424,10,"X"
"T09",2002,425,1,"X"
"T09",2002,425,2,"X"
"T09",2002,425,3,"X"
"T09",2002,425,4,"X"
"T09",2002,425,5,"X"
"T09",2002,425,6,"X"
"T09",2002,425,7,"X"
"T09",2002,425,8,"X"
"T09",2002,425,9,"X"
"T09",2002,425,10,"X"
"T09",2002,426,1,"X"
"T09",2002,426,2,"X"
"T09",2002,426,3,"X"
"T09",2002,426,4,"X"
"T09",2002,426,5,"X"
"T09",2002,426,6,"X"
"T09",2002,426,7,"X"
"T09",2002,426,8,"X"
"T09",2002,426,9,"X"
"T09",2002,426,10,"X"
"T09",2002,427,1,"X"
"T09",2002,427,2,"X"
"T09",2002,427,3,"X"
"T09",2002,427,4,"X"
"T09",2002,427,5,"P"
"T09",2002,427,6,"X"
"T09",2002,427,7,"X"
"T09",2002,427,8,"X"
"T09",2002,427,9,"X"
"T09",2002,427,10,"X"
"T09",2002,428,1,"X"
"T09",2002,428,2,"P"
"T09",2002,415,5,"X"
"T09",2002,415,6,"X"
